,title,year,dom_gross,for_gross,world_gross
4569,Man of the House,2005,19699706.0,2400000.0,22099706.0
4570,The Life of David Gale,2003,19694635.0,9225553.0,28920188.0
4571,Beautiful Creatures,2013,19452138.0,40830738.0,60282876.0
4572,Into the Blue,2005,18782227.0,23200000.0,41982227.0
4573,Eastern Promises,2007,17181265.0,38895823.0,56077088.0
4574,Baby's Day Out,1994,16581575.0,0.0,16581575.0
4575,The Messenger: The Story of Joan of Arc,1999,14271297.0,0.0,14271297.0
4576,Fair Game,1995,11497497.0,14600000.0,26097497.0
4578,Mad City,1997,10561038.0,0.0,10561038.0
4579,The Scarlet Letter,1995,10359006.0,0.0,10359006.0
4580,Domino,2005,10169202.0,13404855.0,23574057.0
4581,Jade,1995,9812870.0,0.0,9812870.0
4582,Street Fighter: The Legend of Chun-Li,2009,8742261.0,3918026.0,12660287.0
4583,Death to Smoochy,2002,8355815.0,18247.0,8374062.0
4585,The Boat That Rocked,2009,8017467.0,29455184.0,37472651.0
4586,The Big Bounce,2004,6471394.0,154721.0,6626115.0
4587,What Planet Are You From?,2000,6291602.0,0.0,6291602.0
4589,Outlander,2009,166003.0,1084614.0,1250617.0
4592,Hannibal the Conqueror,2020,0.0,0.0,0.0
4593,Arctic Dogs,2019,0.0,0.0,0.0
4594,The Rhythm Section,2019,0.0,0.0,0.0
4595,Ad Astra,2019,0.0,0.0,0.0
4596,The One,2001,43905746.0,28783380.0,72689126.0
4598,The Adventures of Ford Fairlane,1990,20423389.0,0.0,20423389.0
4600,Indiana Jones and the Last Crusade,1989,197171806.0,277000000.0,474171806.0
4601,The Ring,2002,129094024.0,119124462.0,248218486.0
4602,Traffic,2000,124107476.0,84192524.0,208300000.0
4603,Panic Room,2002,95308367.0,101000000.0,196308367.0
4605,The Thomas Crown Affair,1999,69304264.0,55000000.0,124304264.0
4607,The Bone Collector,1999,66488090.0,84975000.0,151463090.0
4608,Three Kings,1999,60652036.0,47100000.0,107752036.0
4610,Rat Race,2001,56607223.0,30000000.0,86607223.0
4611,3:10 to Yuma,2007,53606916.0,17564909.0,71171825.0
4612,K-PAX,2001,50315140.0,0.0,50315140.0
4613,Kate and Leopold,2001,47095453.0,23842325.0,70937778.0
4614,Bedazzled,2000,37879996.0,52496228.0,90376224.0
4615,Out of Sight,1998,37562568.0,40000000.0,77562568.0
4616,The Cotton Club,1984,25928721.0,0.0,25928721.0
4617,Rambo,2008,42754105.0,69460426.0,112214531.0
4619,Dick Tracy,1990,103738726.0,59000000.0,162738726.0
4621,The Cable Guy,1996,60240295.0,42585501.0,102825796.0
4622,Earth,2009,32011576.0,84761741.0,116773317.0
4623,Riding in Cars with Boys,2001,29781453.0,0.0,29781453.0
4624,Happily N'Ever After,2007,15849032.0,22074786.0,37923818.0
4625,Solaris,2002,14970038.0,0.0,14970038.0
4627,Mary Reilly,1996,5707094.0,7192906.0,12900000.0
4628,Silence,2016,7100177.0,16626449.0,23726626.0
4630,My Best Friend's Wedding,1997,126813153.0,172110266.0,298923419.0
4631,America's Sweethearts,2001,93607673.0,67040820.0,160648493.0
4632,Star Trek: First Contact,1996,92027888.0,57972112.0,150000000.0
4633,Insomnia,2002,67263182.0,46359317.0,113622499.0
4635,Courage Under Fire,1996,59003384.0,41829761.0,100833145.0
4636,Inchon,1982,4408636.0,0.0,4408636.0
4637,Arthur and the War of Two Worlds,2010,347136.0,35833688.0,36180824.0
4638,Liar Liar,1997,181410615.0,121300000.0,302710615.0
4639,A Bug's Life,1998,162798565.0,200296754.0,363095319.0
4641,The Flintstones,1994,130531208.0,227968792.0,358500000.0
4642,Scary Movie 3,2003,110000082.0,45199918.0,155200000.0
4643,Miss Congeniality,2000,106807667.0,106613284.0,213420951.0
4645,Journey to the Center of the Earth,2008,101704370.0,141476567.0,243180937.0
4646,The Pelican Brief,1993,100768056.0,87227803.0,187995859.0
4647,The Princess Diaries 2: Royal Engagement,2004,95149435.0,26922000.0,122071435.0
4648,The Bucket List,2007,93466502.0,81340943.0,174807445.0
4649,The Client,1994,92115211.0,25500000.0,117615211.0
4651,Patriot Games,1992,83287363.0,94812637.0,178100000.0
4652,Monster-in-Law,2005,82931301.0,73000000.0,155931301.0
4653,Training Day,2001,76261036.0,28244326.0,104505362.0
4655,Galaxy Quest,1999,71423726.0,19100000.0,90523726.0
4656,Scary Movie 2,2001,71277420.0,69911681.0,141189101.0
4657,Blade,1998,70141876.0,61095812.0,131237688.0
4658,Coach Carter,2005,67264877.0,9400630.0,76665507.0
4660,Changing Lanes,2002,66790248.0,0.0,66790248.0
4661,Anaconda,1997,65598907.0,71400000.0,136998907.0
4662,Underworld: Evolution,2006,62318875.0,51098887.0,113417762.0
4663,Coyote Ugly,2000,60786269.0,53130205.0,113916474.0
4664,Love Actually,2003,59472278.0,189033022.0,248505300.0
4665,Jack,1996,58617334.0,0.0,58617334.0
4666,The Specialist,1994,57362581.0,0.0,57362581.0
4668,Tin Cup,1996,53854588.0,22000000.0,75854588.0
4669,"Yours, Mine and Ours",2005,53359917.0,19000000.0,72359917.0
4670,Kicking and Screaming,2005,52842724.0,3000000.0,55842724.0
4671,The Hitchhiker's Guide to the Galaxy,2005,51019112.0,51727102.0,102746214.0
4672,Resident Evil: Extinction,2007,50648679.0,99222424.0,149871103.0
4673,Fat Albert,2004,48114556.0,449000.0,48563556.0
4674,Savages,2012,47323100.0,35190390.0,82513490.0
4675,The River Wild,1994,46815000.0,47400000.0,94215000.0
4678,Last Holiday,2006,38399961.0,4943286.0,43343247.0
4679,16 Blocks,2006,36895141.0,28700000.0,65595141.0
4680,The Indian in the Cupboard,1995,35627222.0,0.0,35627222.0
4681,Cellular,2004,32003620.0,29472364.0,61475984.0
4682,The Ant Bully,2006,28142535.0,21468363.0,49610898.0
4683,Johnny English,2003,28013509.0,135113167.0,163126676.0
4684,Dune,1984,27447471.0,0.0,27447471.0
4685,Aliens in the Attic,2009,25200412.0,34350871.0,59551283.0
4686,Across the Universe,2007,24343673.0,5023470.0,29367143.0
4687,Revolutionary Road,2008,22951340.0,56653480.0,79604820.0
4688,Babylon A.D.,2008,22532572.0,47683925.0,70216497.0
4689,Frankenstein,1994,22006296.0,90000000.0,112006296.0
4690,The Glimmer Man,1996,20404841.0,16000000.0,36404841.0
4691,Multiplicity,1996,20133326.0,0.0,20133326.0
4692,UglyDolls,2019,19894664.0,4750000.0,24644664.0
4693,The Pledge,2001,19719930.0,9686202.0,29406132.0
4694,The Producers: The Movie Musical,2005,19398532.0,13554463.0,32952995.0
4695,The Phantom,1996,17220599.0,0.0,17220599.0
4696,Rebound,2005,16809014.0,683000.0,17492014.0
4698,All the Pretty Horses,2000,15527125.0,2593142.0,18120267.0
4699,Bangkok Dangerous,2008,15298133.0,31300000.0,46598133.0
4700,Nixon,1995,13668249.0,21000000.0,34668249.0
4703,Deep Rising,1998,11203026.0,0.0,11203026.0
4706,Miracle at St. Anna,2008,7916887.0,1759610.0,9676497.0
4707,Big Trouble,2002,7262288.0,1226583.0,8488871.0
4708,Man cheng jin dai huang jin jia,2006,6566773.0,70337656.0,76904429.0
4709,Love in the Time of Cholera,2007,4617608.0,26459810.0,31077418.0
4710,Pinocchio,2002,3681811.0,28000000.0,31681811.0
4711,Shadow Conspiracy,1997,2154540.0,0.0,2154540.0
4712,Foodfight!,2012,0.0,73706.0,73706.0
4714,The Fugitive,1993,183875760.0,169839557.0,353715317.0
4715,Rambo: First Blood Part II,1985,150415432.0,149984568.0,300400000.0
4716,Sleepers,1996,53300852.0,112300000.0,165600852.0
4718,The Juror,1996,22730924.0,0.0,22730924.0
4719,The Interview,2014,6105175.0,6237457.0,12342632.0
4720,Heaven's Gate,1980,3484331.0,192.0,3484523.0
4722,Finding Forrester,2000,51768623.0,28245000.0,80013623.0
4723,28 Days,2000,37035515.0,25028457.0,62063972.0
4724,Danny the Dog,2005,24537621.0,24500000.0,49037621.0
4725,The Sweetest Thing,2002,24430272.0,38648484.0,63078756.0
4726,The Girl in the Spiderâs Web,2018,14828555.0,20154787.0,34983342.0
4729,The Firm,1993,158340892.0,112000000.0,270340892.0
4731,Notting Hill,1999,116089678.0,247638407.0,363728085.0
4732,Chicken Run,2000,106793915.0,121000000.0,227793915.0
4733,Along Came Polly,2004,88073507.0,84970903.0,173044410.0
4734,Boomerang,1992,70052444.0,61000000.0,131052444.0
4735,BrÃ¼no,2009,60054530.0,78653997.0,138708527.0
4736,Cleopatra,1963,57000000.0,14000000.0,71000000.0
4739,High Crimes,2002,41543207.0,22237893.0,63781100.0
4740,The Mirror Has Two Faces,1996,41267469.0,0.0,41267469.0
4742,The Mothman Prophecies,2002,35228696.0,21209859.0,56438555.0
4743,Licence to Kill,1989,34667015.0,121500000.0,156167015.0
4744,Holmes & Watson,2018,30568743.0,11357862.0,41926605.0
4745,One for the Money,2012,26414527.0,9782694.0,36197221.0
4746,15 Minutes,2001,24375436.0,31956428.0,56331864.0
4747,Lord of War,2005,24149632.0,36288095.0,60437727.0
4748,Super Mario Bros.,1993,20844907.0,0.0,20844907.0
4749,Hero,1992,19487173.0,47300000.0,66787173.0
4752,McHale's Navy,1997,4408420.0,0.0,4408420.0
4754,Les BronzÃ©s 3: amis pour la vie,2006,0.0,83833602.0,83833602.0
4755,Pourquoi j'ai pas mangÃ© mon pÃ¨re,2015,0.0,15451663.0,15451663.0
4756,8 Mile,2002,116724075.0,129044309.0,245768384.0
4757,Rocketman,2019,57342725.0,51300000.0,108642725.0
4758,A Knightâs Tale,2001,56083966.0,44538620.0,100622586.0
4759,The Medallion,2003,22108977.0,0.0,22108977.0
4761,The Sixth Sense,1999,293506292.0,379300000.0,672806292.0
4762,Wedding Crashers,2005,209218368.0,74000000.0,283218368.0
4765,The Proposal,2009,163958031.0,150751686.0,314709717.0
4767,John Wick: Chapter 3 â Parabellum,2019,141744320.0,114753713.0,256498033.0
4768,Cheaper by the Dozen,2003,138614544.0,51597569.0,190212113.0
4771,Back to the Future Part II,1989,118450002.0,213549998.0,332000000.0
4772,Double Jeopardy,1999,116735231.0,61100000.0,177835231.0
4773,Spy Kids 3-D: Game Over,2003,111760631.0,56091364.0,167851995.0
4774,A Time to Kill,1996,108766007.0,43500000.0,152266007.0
4775,A League of Their Own,1992,107533925.0,24906141.0,132440066.0
4776,The Conjuring 2: The Enfield Poltergeist,2016,102470008.0,208792094.0,311262102.0
4778,Julie & Julia,2009,94125426.0,32520693.0,126646119.0
4779,He's Just Not That Into You,2009,93953653.0,87100004.0,181053657.0
4782,Scary Movie 4,2006,90710620.0,88000000.0,178710620.0
4784,Scream 3,2000,89138076.0,72700000.0,161838076.0
4785,Back to the Future Part III,1990,88055283.0,156033371.0,244088654.0
4789,Bram Stoker's Dracula,1992,82522790.0,133339902.0,215862692.0
4790,Eight Below,2006,81612565.0,38843429.0,120455994.0
4791,The Talented Mr. Ripley,1999,81292135.0,47500000.0,128792135.0
4793,The Last of the Mohicans,1992,75505856.0,0.0,75505856.0
4794,Ray,2004,75305995.0,49517099.0,124823094.0
4795,Sin City,2005,74103820.0,84424098.0,158527918.0
4797,Vantage Point,2008,72266306.0,78620023.0,150886329.0
4798,"I Love You, Man",2009,72013010.0,20289492.0,92302502.0
4799,Shallow Hal,2001,70836296.0,0.0,70836296.0
4800,JFK,1991,70405498.0,134994502.0,205400000.0
4801,Big Momma's House 2,2006,70165972.0,66881404.0,137047376.0
4802,The House with a Clock in its Walls,2018,68549695.0,57782055.0,126331750.0
4804,The Mexican,2001,66808615.0,78429635.0,145238250.0
4805,The Final Destination,2009,66477700.0,120906927.0,187384627.0
4806,17 Again,2009,64167069.0,75307837.0,139474906.0
4809,Gothika,2003,59588068.0,81896744.0,141484812.0
4810,Behind Enemy Lines,2001,58855732.0,0.0,58855732.0
4812,Shall We Dance?,2004,57887882.0,60210000.0,118097882.0
4813,Invincible,2006,57806952.0,694175.0,58501127.0
4815,Small Soldiers,1998,55143823.0,16600000.0,71743823.0
4816,Spawn,1997,54979992.0,32969867.0,87949859.0
4818,The Count of Monte Cristo,2002,54228104.0,21160986.0,75389090.0
4819,The Prestige,2006,53089891.0,51317475.0,104407366.0
4820,The Lake House,2006,52330111.0,62500000.0,114830111.0
4823,The Living Daylights,1987,51185000.0,140015000.0,191200000.0
4824,Apocalypto,2006,50866635.0,70165637.0,121032272.0
4825,Music and Lyrics,2007,50572589.0,95624296.0,146196885.0
4826,Legal Eagles,1986,49851591.0,0.0,49851591.0
4827,Secret Window,2004,47958031.0,44153520.0,92111551.0
4828,The Skeleton Key,2005,47907715.0,44349203.0,92256918.0
4830,Made of Honor,2008,46012734.0,60536004.0,106548738.0
4831,The Rainmaker,1997,45916769.0,0.0,45916769.0
4832,Medicine Man,1992,44948240.0,0.0,44948240.0
4833,Amistad,1997,44212592.0,14037559.0,58250151.0
4834,A Million Ways to Die in The West,2014,42720965.0,44057592.0,86778557.0
4837,Fever Pitch,2005,42071069.0,8000000.0,50071069.0
4838,Aliens vs. Predator - Requiem,2007,41797066.0,87087428.0,128884494.0
4839,The Water Horse: Legend of the Deep,2007,40412817.0,63016938.0,103429755.0
4842,Ri¢hie Ri¢h,1994,38087756.0,0.0,38087756.0
4843,Autumn in New York,2000,37752931.0,52964753.0,90717684.0
4847,8MM,1999,36443442.0,59955384.0,96398826.0
4849,Hanging Up,2000,36037909.0,15829814.0,51867723.0
4850,The Doors,1991,34416893.0,0.0,34416893.0
4851,Mickey Blue Eyes,1999,33864342.0,20000000.0,53864342.0
4852,Pay it Forward,2000,33508922.0,22187783.0,55696705.0
4853,Arthur,2011,33035397.0,14752546.0,47787943.0
4854,Drillbit Taylor,2008,32862104.0,16824159.0,49686263.0
4856,Extremely Loud and Incredibly Close,2011,31847881.0,23400000.0,55247881.0
4857,The Shadow,1994,31835600.0,0.0,31835600.0
4858,Transporter 3,2008,31715062.0,75520530.0,107235592.0
4860,Get Rich or Die Tryin',2005,30981850.0,15685105.0,46666955.0
4861,Long Shot,2019,30202860.0,13508171.0,43711031.0
4862,The Art of War,2000,30199105.0,0.0,30199105.0
4864,Bless the Child,2000,29374178.0,11061516.0,40435694.0
4865,Rent,2005,29077547.0,2593073.0,31670620.0
4866,The Out-of-Towners,1999,28544120.0,0.0,28544120.0
4868,The Island of Dr. Moreau,1996,27682712.0,0.0,27682712.0
4869,The Musketeer,2001,27053815.0,0.0,27053815.0
4871,The Other Boleyn Girl,2008,26814957.0,51455013.0,78269970.0
4873,Sweet November,2001,25288103.0,40466125.0,65754228.0
4874,The Reaping,2007,25126214.0,37100000.0,62226214.0
4876,Renaissance Man,1994,24172899.0,0.0,24172899.0
4877,Quest for Camelot,1998,22772500.0,15400000.0,38172500.0
4878,City by the Sea,2002,22433915.0,0.0,22433915.0
4879,At First Sight,1999,22365133.0,0.0,22365133.0
4881,Torque,2004,21176322.0,25000000.0,46176322.0
4882,Fantastic Mr. Fox,2009,21002919.0,26080493.0,47083412.0
4883,Showgirls,1995,20350754.0,17400000.0,37750754.0
4884,City Hall,1996,20278055.0,0.0,20278055.0
4888,Marie Antoinette,2006,15962471.0,44900000.0,60862471.0
4889,Get Carter,2000,14967182.0,4450000.0,19417182.0
4890,Kiss of Death,1995,14942422.0,0.0,14942422.0
4891,"Life, or Something Like It",2002,14448589.0,0.0,14448589.0
4892,Ishtar,1987,14375181.0,0.0,14375181.0
4893,Memoirs of an Invisible Man,1992,14358033.0,0.0,14358033.0
4894,Amelia,2009,14279575.0,5476502.0,19756077.0
4895,Cirque du Freak: The Vampire's Assistant,2009,14046595.0,25707362.0,39753957.0
4896,New York Minute,2004,14018364.0,7197518.0,21215882.0
4897,The Deep End of the Ocean,1999,13508635.0,0.0,13508635.0
4898,Alfie,2004,13395939.0,21800000.0,35195939.0
4899,FearDotCom,2002,13208023.0,0.0,13208023.0
4900,Soul Men,2008,12082391.0,263492.0,12345883.0
4902,Universal Soldier II: The Return,1999,10447421.0,270000.0,10717421.0
4903,Pandorum,2009,10330853.0,6702578.0,17033431.0
4904,Duplex,2003,9652000.0,418651.0,10070651.0
4906,Raise the Titanic,1980,7000000.0,0.0,7000000.0
4909,Impostor,2002,6114237.0,1860370.0,7974607.0
4911,Extreme Ops,2002,4835968.0,7788503.0,12624471.0
4912,Just Visiting,2001,4777007.0,11395193.0,16172200.0
4914,Sunshine,2007,3688560.0,28342050.0,32030610.0
4915,The Hudsucker Proxy,1994,2816518.0,12121631.0,14938149.0
4916,Billy Lynnâs Long Halftime Walk,2016,1738477.0,28491925.0,30230402.0
4917,Pirates,1986,1641825.0,4700000.0,6341825.0
4918,Delgo,2008,915840.0,0.0,915840.0
4919,The Hunting Party,2007,876671.0,6852881.0,7729552.0
4920,Alex Rider: Operation Stormbreaker,2006,659210.0,20063240.0,20722450.0
4921,Red Cliff,2009,627047.0,119000000.0,119627047.0
4922,The Last Shot,2004,463730.0,0.0,463730.0
4923,Nomad,2007,79123.0,0.0,79123.0
4924,Un monstre Ã Paris,2013,0.0,27000381.0,27000381.0
4925,Kursk,2019,0.0,4212799.0,4212799.0
4926,USS Indianapolis: Men of Courage,2016,0.0,1663785.0,1663785.0
4927,Dragon Nest Warriors' Dawn,2014,0.0,734423.0,734423.0
4928,The Crow,2018,0.0,0.0,0.0
4929,The Goldfinch,2019,0.0,0.0,0.0
4930,Down Under Cover,2019,0.0,0.0,0.0
4931,The Time Traveler's Wife,2009,63414846.0,38917289.0,102332135.0
4932,Superman III,1983,59950623.0,0.0,59950623.0
4933,Because I Said So,2007,42674040.0,26864793.0,69538833.0
4935,Sgt. Bilko,1996,30356589.0,7600000.0,37956589.0
4936,Serenity,2005,25514517.0,14804923.0,40319440.0
4937,Shoot 'Em Up,2007,12796824.0,14000000.0,26796824.0
4938,Against the Ropes,2004,5881504.0,548361.0,6429865.0
4939,Yi dai zong shi,2013,6594959.0,51392340.0,57987299.0
4940,The Fast and the Furious,2001,144512310.0,62000000.0,206512310.0
4941,Sweet Home Alabama,2002,127214072.0,55151042.0,182365114.0
4942,The Ugly Truth,2009,88915214.0,116383693.0,205298907.0
4943,Spy Kids 2: The Island of Lost Dreams,2002,85846296.0,33875000.0,119721296.0
4944,Star Trek: Generations,1994,75671262.0,44328738.0,120000000.0
4947,Mouse Hunt,1997,61894591.0,0.0,61894591.0
4951,The Hurricane,1999,50699241.0,23257000.0,73956241.0
4953,Heartbreakers,2001,40334024.0,17419801.0,57753825.0
4954,Enough,2002,39177215.0,11793445.0,50970660.0
4956,Push,2009,31811527.0,17866874.0,49678401.0
4957,Rush,2013,26947624.0,71283215.0,98230839.0
4958,Angel Eyes,2001,24044532.0,5500000.0,29544532.0
4959,Joe Somebody,2001,22770864.0,1745126.0,24515990.0
4960,The Ninth Gate,2000,18653746.0,39740562.0,58394308.0
4961,Only the Brave,2017,18340051.0,6215126.0,24555177.0
4962,Extreme Measures,1996,17378193.0,0.0,17378193.0
4963,The Thing,2011,16999934.0,10573144.0,27573078.0
4964,Rock Star,2001,16991902.0,2325863.0,19317765.0
4965,White Squall,1996,10229300.0,0.0,10229300.0
4966,City of Ember,2008,7873007.0,9958551.0,17831558.0
4967,Switchback,1997,6504442.0,0.0,6504442.0
4969,Texas Rangers,2001,623374.0,0.0,623374.0
4970,Virgin Territory,2008,0.0,5473041.0,5473041.0
4971,The Upside,2019,108235497.0,10789039.0,119024536.0
4974,The Express,2008,9793406.0,19903.0,9813309.0
4975,Twilight,2008,192769854.0,209510305.0,402280159.0
4981,Burn After Reading,2008,60355347.0,107812451.0,168167798.0
4982,13 Going On 30,2004,57139723.0,40518989.0,97658712.0
4983,Nim's Island,2008,48006762.0,53850663.0,101857425.0
4984,How to be Single,2016,46843513.0,53160267.0,100003780.0
4987,Space Chimps,2008,30105968.0,36923988.0,67029956.0
4988,Magnolia,1999,22450975.0,25995827.0,48446802.0
4990,Obitaemyy ostrov,2009,0.0,15000000.0,15000000.0
4991,A Star is Born,2018,215288866.0,218160705.0,433449571.0
4993,John Q,2002,71026631.0,31200000.0,102226631.0
4994,Blue Streak,1999,68208190.0,49239967.0,117448157.0
4995,Never Say Never Again,1983,55500000.0,104500000.0,160000000.0
4997,Breakdown,1997,50159144.0,0.0,50159144.0
5000,A Man Apart,2003,26500000.0,17297731.0,43797731.0
5001,Reindeer Games,2000,23360779.0,0.0,23360779.0
5002,Snow Falling on Cedars,1999,14378353.0,0.0,14378353.0
5003,Ghosts of Mississippi,1996,13052741.0,0.0,13052741.0
5004,Gattaca,1997,12532777.0,0.0,12532777.0
5005,Isn't She Great,2000,2954405.0,0.0,2954405.0
5006,Yip Man 3,2016,2679437.0,154621517.0,157300954.0
5008,Queen of the Desert,2017,0.0,1578543.0,1578543.0
5009,Head of State,2003,37788228.0,495537.0,38283765.0
5011,The Hangover,2009,277322503.0,188441583.0,465764086.0
5012,The Blind Side,2009,255959475.0,49746319.0,305705794.0
5013,Batman,1989,251188924.0,160160000.0,411348924.0
5014,Austin Powers: The Spy Who Shagged Me,1999,206040085.0,106343402.0,312383487.0
5016,Lethal Weapon 3,1992,144731527.0,174968473.0,319700000.0
5017,Rush Hour,1998,141186864.0,104113136.0,245300000.0
5019,The Devil Wears Prada,2006,124740460.0,201332695.0,326073155.0
5021,Spy Kids,2001,112692062.0,85000000.0,197692062.0
5024,Star Trek: The Motion Picture,1979,82258456.0,56741544.0,139000000.0
5025,21,2008,81159365.0,78687064.0,159846429.0
5026,What Happens in Vegas...,2008,80277646.0,138258062.0,218535708.0
5027,Cape Fear,1991,79091969.0,103200000.0,182291969.0
5028,The English Patient,1996,78716374.0,152993634.0,231710008.0
